ID,News,Label
FAKE_MAL_TR_0653,വന്‍ ജനാവലിയുടെ അകമ്പടിയോടെ ഒരു റോഡ് മുഴുവൻ തടഞ്ഞ് പശ്ചിമ ബംഗാൾ മുഖ്യമന്ത്രി മമത ബാനർജി ഇരുചക്ര വാഹനം ഓടിക്കാന്‍ പഠിക്കുന്ന ദൃശ്യങ്ങളാണ്,FALSE
FAKE_MAL_TR_0654,തെറ്റ് ചെയ്തിട്ടില്ലെങ്കിൽ കിരണിനെ ജോലിയിൽ തിരിച്ചെടുക്കട്ടെ:സുരേഷ് ഗോപി,FALSE
FAKE_MAL_TR_0655,ഹിമാലയിലെ 200 വയസായ സന്യാസി,FALSE
FAKE_MAL_TR_0656,വിശ്വസിച്ച് കൂടെ നിന്ന സഖാവ് അലനേയും സഖാവ് താഹയെയും ആ പാർട്ടി ചതിച്ചു പിന്നെയാണോ ഒരു സമൂഹത്തെ ചതിക്കാൻ പിണറായിക്ക് ബുദ്ധിമുട്ട്… പിണറായിയുടെ ഈ കാപട്യം ജനം തിരിച്ചറിയും – സഖാവ് വിഎസ്,FALSE
FAKE_MAL_TR_0657,ബേപ്പൂര്‍ കോട്ടയില്‍ നിന്നും ലഭിച്ച ടിപ്പുവിന്‍റെ നിധി,FALSE
FAKE_MAL_TR_0658,സർദാർ പട്ടേൽ സ്കോളർഷിപ്പ് അക്ഷയകേന്ദ്രം വഴി അപേക്ഷിക്കാം,FALSE
FAKE_MAL_TR_0659,ഇപ്പോള്‍ സിപിഎം പ്രഖ്യാപിച്ച ഡോ. ജോ ജോസഫ് 2021 നിയമസഭ തെരഞ്ഞെടുപ്പില്‍ 20-20ക്ക് വേണ്ടി എറണാകുളം ജില്ലയിലെ തന്നെ കോതമംഗലം നിയോജക മണ്ഡലത്തില്‍ സ്ഥാനാര്‍ത്ഥിയായിരുന്നു,FALSE
FAKE_MAL_TR_0660,കാബൂളിലെ ചിത്രം: കാര്‍ഡ്ബോര്‍ഡ് പെട്ടിക്കുള്ളില്‍ ചെറിയ കുഞ്ഞ് ഇരിക്കുന്നത് കാണാം. സമീപത്ത് കുഞ്ഞിനെ അമ്മ ഇരുന്ന് ആരോ നൽകിയ ഭക്ഷണം കഴിക്കുന്നു,FALSE
FAKE_MAL_TR_0661,സാമ്പത്തിക പ്രതിസന്ധിയിൽ പ്രതിഷേധിച്ച് ശ്രീലങ്കൻ മന്ത്രിമാരെ പരസ്യമായി വസ്ത്രാക്ഷേപം നടത്തി മർദിച്ചു,FALSE
FAKE_MAL_TR_0662,യോഗി ജിയുടെ ചിത്രം നടുറോട്ടിൽ വെച്ച് പെട്രോളൊഴിച്ച് കത്തിക്കാൻ നോക്കിയതാണ് സമാജ് വാദി പാർട്ടി നേതാവ്,PARTLY FALSE
FAKE_MAL_TR_0663,ബിജെപി എംഎൽഎ അനിൽ ഉപാധ്യായ” പോലീസ് ഉദ്യോഗസ്ഥനെ ആക്രമിച്ചു,FALSE
FAKE_MAL_TR_0664,ഉത്തർപ്രദേശിലെ കാൺപൂരിൽ നിന്നുള്ള വർഗീയ സംഘർഷത്തിന്‍റെ വീഡിയോ,FALSE
FAKE_MAL_TR_0665,ആകാശത്ത് പ്രത്യക്ഷപ്പെട്ട’ തിരുപ്പതി ഭഗവാന്‍റെ തിരുരൂപം,FALSE
FAKE_MAL_TR_0666,പശുവിനെ പുലി ക്രൂരമായി ആക്രമിക്കുന്ന കേരളത്തില്‍ നിന്നുള്ള ദൃശ്യങ്ങള്‍,FALSE
FAKE_MAL_TR_0667,ഭാരത് ജോഡോ യാത്രയ്ക്കിടയില്‍ കോണ്‍ഗ്രസ് വനിത നേതാവിനെ കടന്നു പിടിക്കാന്‍ ശ്രമിക്കുന്ന കോണ്‍ഗ്രസ് പ്രവര്‍ത്തകന്‍,FALSE
FAKE_MAL_TR_0668,അമേരിക്കയിലെ ആദ്യത്തെ ഹിജാബ് ധരിച്ച ജഡ്ജി റാഫി അർഷാദ്,PARTLY FALSE
FAKE_MAL_TR_0669,ആഴ്‌സെനികം ആൽബം 30 എന്ന ഹോമിയോ മരുന്ന് കോവിഡ് രോഗപ്രതിരോധത്തിനായി ഉപയോഗിക്കാം,PARTLY FALSE
FAKE_MAL_TR_0670,കേരളത്തിലെ കോണ്‍ഗ്രസിലെ ഒരു വിഭാഗം ബിജെപിയെ സഹയാക്കുന്നു എന്ന് ശശി തരൂര്‍,FALSE
FAKE_MAL_TR_0671,മന്ത്രി എസ്. ജയശങ്കറിന് അമേരിക്കയില്‍ ലഭിച്ച ഓണര്‍ കോര്‍ഡോണ്‍ ഭാരതത്തിന്‌ ഭാരതത്തിന് മാത്രമാണ് ഇത് വരെ ലഭിച്ചിട്ടുള്ളത്,FALSE
FAKE_MAL_TR_0672,സിപിഎമ്മിന്‍റെ ദേശീയ പാര്‍ട്ടി പദവി നഷ്ടമായി,FALSE
FAKE_MAL_TR_0673,ഖത്തര്‍ ലോകകപ്പ് വേദിയില്‍ പെപ്‌സി ലേബല്‍ പതിച്ച് ഫുട്ബോള്‍ ആരാധകര്‍ ബിയര്‍ കൊണ്ടുവരുന്നു,FALSE
FAKE_MAL_TR_0674,പണത്തിനോടുള്ള ആര്‍ത്തിയാണ് ഒരാളെ മാര്‍ക്‌സിസ്റ്റുകാരന്‍ ആക്കുന്നതെന്ന് നടന്‍ ജോയ് മാത്യു,FALSE
FAKE_MAL_TR_0675,പശുവിനെ തള്ളി മാറ്റാൻ നോക്കിയതിന് വിദേശവനിതയെ ഗോ രക്ഷാ സംഘം ആക്രമിക്കുന്നു,FALSE
FAKE_MAL_TR_0676,തലയില്‍ മനുഷ്യന്‍ ചുംബിക്കുന്ന ചിത്രം ബബിയ എന്ന മുതലയുടേത്,FALSE
FAKE_MAL_TR_0677, മട്ടാഞ്ചേരിയിലെ ഫ്‌ളാറ്റ് സമുച്ചയമല്ല രാജ്യത്തെ ഏറ്റവും വലിയ ചേരി പുനരധിവാസ പദ്ധതി,HALF TRUE
FAKE_MAL_TR_0678,ലഹരി മാഫിയക്കെതിരെ സംസ്ഥാന പോലീസ് പുറപ്പെടുവിച്ച ജാഗ്രതാ നിർദേശം,FALSE
FAKE_MAL_TR_0679,അമ്പലത്തിൽ പശു ഇറച്ചി എറിഞ്ഞു ഓടുമ്പോൾ നാട്ടുകാർ പിടികൂടിയ പര്‍ദ്ദ ധരിച്ച CPM ചാരൻ.,FALSE
FAKE_MAL_TR_0680,യുക്രെയിന്‍ റഷ്യന്‍ യുദ്ധവിമാനത്തെ ആക്രമിക്കുന്ന ദൃശ്യങ്ങള്‍,FALSE
FAKE_MAL_TR_0681,നടരാജ് പെന്‍സില്‍ പാക്കിംഗ് ജോലി:,FALSE
FAKE_MAL_TR_0682,ഇന്ത്യ എന്താണ് ഫീഫ ലോകകപ്പില്‍ പങ്കെടുക്കാത്തത് ബൂട്ട് ഇല്ലാത്തതിനാലാണ്,FALSE
FAKE_MAL_TR_0683,സംസ്ഥാനത്ത് ഒന്നാം തീയതിയിലെ ഡ്രൈ ഡേ സര്‍ക്കാര്‍ ഒഴിവാക്കി,FALSE
FAKE_MAL_TR_0684,അമിതമായ മൊബൈല്‍ ഫോണ്‍ ഉപയോഗം മൂലം മസ്തിഷ്‌ക രോഗം ബാധിച്ച കുട്ടിയാണോ ഇത് ? സത്യമറിയാം,MOSTLY FALSE
FAKE_MAL_TR_0685,ഇസ്‌ലാമിനെതിരെയുള്ള പ്രസിഡണ്ടിന്റെ പരാമര്‍ശം; സൂപ്പര്‍ താരം പോള്‍ പോഗ്ബ ഫ്രഞ്ച് ഫുട്‌ബോള്‍ ടീമില്‍ നിന്ന് രാജിവച്ചു,FALSE
FAKE_MAL_TR_0686,ലുലു ഹൈപ്പര്‍ മാര്‍ക്കറ്റിന്‍റെ 20-ാം വാര്‍ഷികത്തോട് അനുബന്ധിച്ചു നിങ്ങള്‍ക്ക് ഫോണ്‍ സമ്മാനമായി ലഭിച്ചു എന്ന് ഒരു സന്ദേശം ഒട്ടനവധി പേര്‍ക്ക് ഇതിനോടകം വാട്‌സാപ്പില്‍ ലഭിച്ചിട്ടുണ്ടാകും.,FALSE
FAKE_MAL_TR_0687,എല്‍ദോസ് കുന്നപ്പള്ളി കേസിലെ പരാതിക്കാരി - ചിത്രം,FALSE
FAKE_MAL_TR_0688,അന്തരിച്ച ബ്രിട്ടീഷ് മഹാരാജ്ഞി പാവപെട്ട കുട്ടികള്‍ക്ക് നാണയങ്ങള്‍ എറിഞ്ഞു കൊടുക്കുന്ന ദൃശ്യങ്ങള്‍,FALSE
FAKE_MAL_TR_0689,ബാര്‍കോഡ് നോക്കി ചൈനയുടെ ഉല്‍പ്പന്നങ്ങള്‍ മനസ്സിലാക്കി ബഹിഷ്ക്കരിക്കുക,PARTLY FALSE
FAKE_MAL_TR_0690,ബ്രിട്ടീഷ്‌ കാര്‍ ചങ്ങലയില്‍ കെട്ടി ബന്ധിയാക്കിയ വെളിയാങ്കോട് ഉമര്‍ ഖാളിയുടെ അപൂര്‍വ്വ ചിത്രം,FALSE
FAKE_MAL_TR_0691,ചിത്രത്തിലെ കുടിലില്‍ താമസിക്കുന്ന പെണ്‍കുട്ടിക്ക് ഐ‌എ‌എസ് ലഭിച്ചു,FALSE
FAKE_MAL_TR_0692,ഉത്തര്‍പ്രദേശില്‍ കോവിഡ്‌ ബാധിച്ച രോഗിയെ കട്ടിലില്‍ കിടത്തി ആശുപത്രിയിലേക്ക് ചുമന്ന്‍ കൊണ്ട് പോകുന്നതിന്‍റെ വീഡിയോ.,FALSE
FAKE_MAL_TR_0693,ഗൂഗിളിനെ ഹാക്ക് ചെയ്തു വിറപ്പിച്ചു ഒരു ബീഹാറി പയ്യൻ. അവസാനം ഗൂഗിൾ അവനെ ദത്തെടുത്തു.,FALSE
FAKE_MAL_TR_0694,ഒരു യുവാവ് പോലീസ് ജീപ്പിന് ബൈക്ക് കുറുകെ നിര്‍ത്തി പോലീസുകാര്‍ സീറ്റ് ബെല്‍റ്റ് ഇടാതെ സഞ്ചരിക്കുന്നതിനെ ചോദ്യം ചെയ്യുന്ന ഒരു വീഡിയോയാണ്,FALSE
FAKE_MAL_TR_0695,ഉത്തരാഖണ്ഡിൽ റോപ്പ് വേയെ ആശ്രയിച്ച് കുട്ടികള്‍ കുട്ടികൾ സ്കൂളിൽ പോകുന്ന ചിത്രം,FALSE
FAKE_MAL_TR_0696,ഫാസ്ടാഗ് വാലറ്റില്‍ നിന്നും ഡിജിറ്റല്‍ തട്ടിപ്പ് വഴി പണം നഷ്ടപ്പെടാന്‍ ഇടയുണ്ട്,FALSE
FAKE_MAL_TR_0697,ലോകാരോഗ്യ സംഘടനയുടെ സന്ദേശം -തലച്ചോറിനെ നശിപ്പിക്കുന്ന ഏഴു ശീലങ്ങള്‍:,FALSE
FAKE_MAL_TR_0698,അത്തര്‍ വില്‍പ്പനയുടെ മറവില്‍ മോഷണ സംഘം ഇറങ്ങിയിട്ടുണ്ടെന്ന് പോലീസ് മുന്നറിയിപ്പ്,FALSE
FAKE_MAL_TR_0699,പ്രധാനമന്ത്രിയുടെ സാമ്പത്തിക പാക്കേജിനെ അപലപിച്ചു കൊണ്ട് 24 ന്യൂസ് ചാനൽ വാർത്ത പ്രസിദ്ധീകരിച്ചു,FALSE
FAKE_MAL_TR_0700,എല്ലാവർക്കും സൗജന്യ വൈഫൈ… സമ്പൂർണ ഡിജിറ്റൽ ഉത്തർപ്രദേശ് ലക്ഷ്യമിട്ട് സർക്കാരിന്‍റെ ചരിത്ര പ്രഖ്യാപനം,FALSE
FAKE_MAL_TR_0701,ഒരു ബലാൽസംഘിയെ അറസ്റ്റ് ചെയ്യാൻ പോയ 8 പോലീസുകാരെ യമരാജിന്‍റെ നാട്ടിൽ ബലാൽ സംഘിയും മറ്റ് ക്രിമിനലും കൂടി വെടി വെച്ച് കൊന്നു. കൊല്ലപ്പെട്ടവരിൽ ഒരു SP യും പെടും. അവന്‍റെയൊക്കെ ഗോമാതാവിന്‍റെ #UPModel,FALSE
FAKE_MAL_TR_0702,കെഎസ്ആര്‍ടിസി ഫീഡര്‍ ബസ് കണ്ട് ഭയന്ന് ഓടി വീണ് മൂന്ന് പേര്‍ക്ക് പരുക്കേറ്റു,FALSE
FAKE_MAL_TR_0703,ചൈനീസ് പ്രസിഡന്റ്‌ ഷീ ജിങ്ങ്പിംഗിനെ ‘മൈ ബോസ്’ എന്ന് വിശേഷിപ്പിച്ച് സിതാറാം യെച്ചുരിയുടെ ട്വീറ്റ്.,FALSE
FAKE_MAL_TR_0704,പോര്‍ച്ചുഗലിന്‍റെ തോല്‍വിയെ തുടര്‍ന്ന് വികാര നിര്‍ഭരനായി വേദി വിടുന്ന ക്രിസ്റ്റ്യാനോ റൊണാള്‍ഡോയെ കണ്ട് വിതുമ്പുന്ന ഫോട്ടോഗ്രാറിന്‍റെ ചിത്രം,FALSE
FAKE_MAL_TR_0705,"മുഖ്യമന്ത്രി, ഭാര്യ, മകൾ, ഉദ്യോഗസ്ഥർ എന്നിവർക്കൊപ്പം നിൽക്കുന്നത് ഷാജ് കിരൺ",FALSE
FAKE_MAL_TR_0706,കോണ്‍ഗ്രസ്സ് നേതാക്കള്‍ ചെക്ക് പോസ്റ്റില്‍ കോവിഡ് രോഗിയോടൊപ്പം ഉണ്ടായിരുന്നു,FALSE
